Source,Timestamp,TEAM_ID,MISSION_TIME,TIME_STAMP,PACKET_NO,ALTITUDE,PRESSURE,TEMP,BATTERY_VOLTAGE,GPS_TIME,GPS_LAT,GPS_LON,GPS_ALT,GPS_SATS,AX,AY,AZ,GXS,GYS,GZS,FLIGHTSOFTWARE_STATUS,SURFACE_TEMP,SMOKE,CARBON_DIOXIDE,AMMONIA,METHANE,CARBON_MONOXIDE,PITCH,ROLL,YAW
rocket,2025-10-30T02:13:58.671Z,2024-ASI-ROCKETRY-036,2025-10-29 19:39:22,,1336,-767.6,967.68,30.85,0.01,07:43:40 IST,26.720929,84.303223,152.8,,0.05,-0.18,5.26,3.69,-4.48,-7.72,1,-0.01,,320.71,,,,-108.87,-16.31,-31.84
rocket,2025-10-30T02:13:59.706Z,2024-ASI-ROCKETRY-036,2025-10-29 19:39:22,,1337,-767.6,967.68,30.85,0.01,07:43:40 IST,26.720929,84.303223,152.8,,0.05,-0.18,5.26,3.69,-4.48,-7.72,1,-0.01,,320.71,,,,-108.87,-16.31,-31.84
rocket,2025-10-30T02:14:01.010Z,2024-ASI-ROCKETRY-036,2025-10-29 19:39:28,,1338,-767.6,967.68,30.85,0.01,07:43:40 IST,26.720929,84.303223,152.8,,0.05,-0.18,5.26,3.69,-4.48,-7.72,1,-0.01,,320.71,,,,-108.87,-16.31,-31.84
rocket,2025-10-30T02:14:09.706Z,2024-ASI-ROCKETRY-036,2025-10-29 19:39:28,,1339,-801.61,971.55,30.88,0.01,07:43:40 IST,26.720929,84.303223,152.8,,0.04,0.04,5.26,8.06,-23.05,-8.84,1,-0.01,,320.71,,,,-111.24,-19.36,73.04
cansat,2025-10-30T02:04:47.192Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1680,-0.56,1005.03,22.71,6.89,,,,,,-0.06,-0.03,-0.06,,,,,,,571.89,59.34,,,0.04,-10.73,101.54
cansat,2025-10-30T02:04:48.208Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1681,-0.56,1005.03,22.71,6.89,,,,,,-0.06,-0.03,-0.06,,,,,,,571.89,59.34,,,0.04,-10.73,101.54
cansat,2025-10-30T02:04:49.425Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1682,-0.56,1005.03,22.71,6.89,,,,,,-0.06,-0.03,-0.06,,,,,,,571.89,59.34,,,0.04,-10.73,101.54
cansat,2025-10-30T02:04:50.522Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1683,-0.93,1004.95,22.73,6.89,,,,,,0.01,-0.02,-0.06,,,,,,,571.89,59.34,,,0.04,-10.73,101.54
cansat,2025-10-30T02:04:51.538Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1684,-0.93,1004.95,22.73,6.89,,,,,,0.01,-0.02,-0.06,,,,,,,571.58,59.23,,,0.04,-10.73,101.54
cansat,2025-10-30T02:04:53.554Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1685,-0.93,1004.95,22.73,6.89,,,,,,0.01,-0.02,0.06,,,,,,,571.58,59.23,,,0.04,-10.73,101.54
cansat,2025-10-30T02:04:54.570Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1686,-0.93,1004.95,22.73,6.89,,,,,,0.01,-0.02,0.06,,,,,,,571.58,59.23,,,0.04,-10.73,101.54
cansat,2025-10-30T02:04:55.787Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1687,-0.93,1004.95,22.73,6.89,,,,,,0.01,-0.02,0.06,,,,,,,571.58,59.23,,,0.04,-10.73,101.54
cansat,2025-10-30T02:04:56.851Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1688,-0.56,1005.02,22.72,6.89,,,,,,-0.04,0.01,0.06,,,,,,,571.58,59.23,,,0.04,-10.73,101.54
cansat,2025-10-30T02:04:57.867Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1689,-0.56,1005.02,22.72,6.89,,,,,,-0.04,0.01,0.06,,,,,,,572.21,59.45,,,0.04,-10.73,101.54
cansat,2025-10-30T02:04:59.883Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1690,-0.56,1005.02,22.72,6.89,,,,,,-0.04,0.01,-0.06,,,,,,,572.21,59.45,,,0.04,-10.73,101.54
cansat,2025-10-30T02:05:00.899Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1691,-0.56,1005.02,22.72,6.89,,,,,,-0.04,0.01,-0.06,,,,,,,572.21,59.45,,,0.04,-10.73,101.54
cansat,2025-10-30T02:05:02.116Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1692,-0.56,1005.02,22.72,6.89,,,,,,-0.04,0.01,-0.06,,,,,,,572.21,59.45,,,0.04,-10.73,101.54
cansat,2025-10-30T02:05:03.183Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1693,-1.03,1004.99,22.73,6.89,,,,,,0.01,0.01,-0.06,,,,,,,572.21,59.45,,,,-10.73,101.58
cansat,2025-10-30T02:05:04.199Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1694,-1.03,1004.99,22.73,6.89,,,,,,0.01,0.01,-0.06,,,,,,,572.21,59.45,,,,-10.73,101.58
cansat,2025-10-30T02:05:06.215Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1695,-1.03,1004.99,22.73,6.89,,,,,,0.01,0.01,0.07,,,,,,,572.21,59.45,,,,-10.73,101.58
cansat,2025-10-30T02:05:07.231Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1696,-1.03,1004.99,22.73,6.89,,,,,,0.01,0.01,0.07,,,,,,,572.21,59.45,,,,-10.73,101.58
cansat,2025-10-30T02:05:08.466Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1697,-1.03,1004.99,22.73,6.89,,,,,,0.01,0.01,0.07,,,,,,,572.21,59.45,,,,-10.73,101.58
cansat,2025-10-30T02:05:09.547Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1698,-0.19,1005.01,22.72,6.89,,,,,,-0.03,0.02,0.07,,,,,,,572.21,59.45,,,-0.01,-10.74,101.6
cansat,2025-10-30T02:05:10.563Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1699,-0.19,1005.01,22.72,6.89,,,,,,-0.03,0.02,0.07,,,,,,,571.89,59.34,,,-0.01,-10.74,101.6
cansat,2025-10-30T02:05:12.580Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1700,-0.19,1005.01,22.72,6.89,,,,,,-0.03,0.02,-0.13,,,,,,,571.89,59.34,,,-0.01,-10.74,101.6
cansat,2025-10-30T02:05:13.596Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1701,-0.19,1005.01,22.72,6.89,,,,,,-0.03,0.02,-0.13,,,,,,,571.89,59.34,,,-0.01,-10.74,101.6
cansat,2025-10-30T02:05:14.812Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1702,-0.19,1005.01,22.72,6.89,,,,,,-0.03,0.02,-0.13,,,,,,,571.89,59.34,,,-0.01,-10.74,101.6
cansat,2025-10-30T02:05:15.875Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1703,-1.03,1004.97,22.74,6.89,,,,,,0.09,-0.03,-0.13,,,,,,,571.89,59.34,,,0.05,-10.72,101.53
cansat,2025-10-30T02:05:16.891Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1704,-1.03,1004.97,22.74,6.89,,,,,,0.09,-0.03,-0.13,,,,,,,571.89,59.34,,,0.05,-10.72,101.53
cansat,2025-10-30T02:05:18.925Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1705,-1.03,1004.97,22.74,6.89,,,,,,0.09,-0.03,0.13,,,,,,,571.89,59.34,,,0.05,-10.72,101.53
cansat,2025-10-30T02:05:19.923Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1706,-1.03,1004.97,22.74,6.89,,,,,,0.09,-0.03,0.13,,,,,,,571.89,59.34,,,0.05,-10.72,101.53
cansat,2025-10-30T02:05:21.140Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1707,-1.03,1004.97,22.74,6.89,,,,,,0.09,-0.03,0.13,,,,,,,571.89,59.34,,,0.05,-10.72,101.53
cansat,2025-10-30T02:05:22.223Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1708,-0.65,1005.01,22.73,6.89,,,,,,0.05,0.02,0.13,,,,,,,571.89,59.34,,,0.09,-10.7,101.53
cansat,2025-10-30T02:05:23.239Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1709,-0.65,1005.01,22.73,6.89,,,,,,0.05,0.02,0.13,,,,,,,571.27,59.12,,,0.09,-10.7,101.53
cansat,2025-10-30T02:05:25.255Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1710,-0.65,1005.01,22.73,6.89,,,,,,0.05,0.02,-0.06,,,,,,,571.27,59.12,,,0.09,-10.7,101.53
cansat,2025-10-30T02:05:26.273Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1711,-0.65,1005.01,22.73,6.89,,,,,,0.05,0.02,-0.06,,,,,,,571.27,59.12,,,0.09,-10.7,101.53
cansat,2025-10-30T02:05:27.488Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1712,-0.65,1005.01,22.73,6.89,,,,,,0.05,0.02,-0.06,,,,,,,571.27,59.12,,,0.09,-10.7,101.53
cansat,2025-10-30T02:05:28.557Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1713,-0.56,1005,22.73,6.89,,,,,,0.05,0.02,-0.06,,-0.34,0.11,,,,571.27,59.12,,,0.1,-10.66,101.52
cansat,2025-10-30T02:05:29.598Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1714,-0.56,1005,22.73,6.89,,,,,,0.05,0.02,-0.06,,-0.34,0.11,,,,572.21,59.45,,,0.1,-10.66,101.52
cansat,2025-10-30T02:05:31.603Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1715,-0.56,1005,22.73,6.89,,,,,,0.05,0.02,-0.01,,-0.34,0.11,,,,572.21,59.45,,,0.1,-10.66,101.52
cansat,2025-10-30T02:05:32.604Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1716,-0.56,1005,22.73,6.89,,,,,,0.05,0.02,-0.01,,-0.34,0.11,,,,572.21,59.45,,,0.1,-10.66,101.52
cansat,2025-10-30T02:05:33.821Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1717,-0.56,1005,22.73,6.89,,,,,,0.05,0.02,-0.01,,-0.34,0.11,,,,572.21,59.45,,,0.1,-10.66,101.52
cansat,2025-10-30T02:05:34.885Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1718,-0.75,1004.99,22.73,6.89,,,,,,0.04,0.02,-0.01,-0.11,0.11,0.11,,,,572.21,59.45,,,0.08,-10.67,101.53
cansat,2025-10-30T02:05:35.902Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1719,-0.75,1004.99,22.73,6.89,,,,,,0.04,0.02,-0.01,-0.11,0.11,0.11,,,,572.21,59.45,,,0.08,-10.67,101.53
cansat,2025-10-30T02:05:37.917Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1720,-0.75,1004.99,22.73,6.89,,,,,,0.04,0.02,0.03,-0.11,0.11,0.11,,,,572.21,59.45,,,0.08,-10.67,101.53
cansat,2025-10-30T02:05:38.932Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1721,-0.75,1004.99,22.73,6.89,,,,,,0.04,0.02,0.03,-0.11,0.11,0.11,,,,572.21,59.45,,,0.08,-10.67,101.53
cansat,2025-10-30T02:05:40.149Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1722,-0.75,1004.99,22.73,6.89,,,,,,0.04,0.02,0.03,-0.11,0.11,0.11,,,,572.21,59.45,,,0.08,-10.67,101.53
cansat,2025-10-30T02:05:41.268Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1723,-1.4,1004.89,22.74,6.89,,,,,,0.04,,0.03,,,,,,,572.21,59.45,,,0.08,-10.67,101.53
cansat,2025-10-30T02:05:42.284Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1724,-1.4,1004.89,22.74,6.89,,,,,,0.04,,0.03,,,,,,,571.89,59.34,,,0.08,-10.67,101.53
cansat,2025-10-30T02:05:44.312Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1725,-1.4,1004.89,22.74,6.89,,,,,,0.04,,0.1,,,,,,,571.89,59.34,,,0.08,-10.67,101.53
cansat,2025-10-30T02:05:45.317Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1726,-1.4,1004.89,22.74,6.89,,,,,,0.04,,0.1,,,,,,,571.89,59.34,,,0.08,-10.67,101.53
cansat,2025-10-30T02:05:46.533Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1727,-1.4,1004.89,22.74,6.89,,,,,,0.04,,0.1,,,,,,,571.89,59.34,,,0.08,-10.67,101.53
cansat,2025-10-30T02:05:47.612Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1728,-1.22,1004.95,22.73,6.89,,,,,,-0.03,-0.04,0.1,-0.22,0.11,-0.11,,,,571.89,59.34,,,0.06,-10.66,101.54
cansat,2025-10-30T02:05:48.618Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1729,-1.22,1004.95,22.73,6.89,,,,,,-0.03,-0.04,0.1,-0.22,0.11,-0.11,,,,571.89,59.34,,,0.06,-10.66,101.54
cansat,2025-10-30T02:05:50.634Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1730,-1.22,1004.95,22.73,6.89,,,,,,-0.03,-0.04,-0.03,-0.22,0.11,-0.11,,,,571.89,59.34,,,0.06,-10.66,101.54
cansat,2025-10-30T02:05:51.650Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1731,-1.22,1004.95,22.73,6.89,,,,,,-0.03,-0.04,-0.03,-0.22,0.11,-0.11,,,,571.89,59.34,,,0.06,-10.66,101.54
cansat,2025-10-30T02:05:52.867Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1732,-1.22,1004.95,22.73,6.89,,,,,,-0.03,-0.04,-0.03,-0.22,0.11,-0.11,,,,571.89,59.34,,,0.06,-10.66,101.54
cansat,2025-10-30T02:05:53.982Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1733,-0.37,1004.94,22.73,6.89,,,,,,0.05,,-0.03,-0.22,-0.11,0.11,,,,571.89,59.34,,,0.07,-10.65,101.58
cansat,2025-10-30T02:05:55.025Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1734,-0.37,1004.94,22.73,6.89,,,,,,0.05,,-0.03,-0.22,-0.11,0.11,,,,571.89,59.34,,,0.07,-10.65,101.58
cansat,2025-10-30T02:05:56.990Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1735,-0.37,1004.94,22.73,6.89,,,,,,0.05,,-0.13,-0.22,-0.11,0.11,,,,571.89,59.34,,,0.07,-10.65,101.58
cansat,2025-10-30T02:05:58.003Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1736,-0.37,1004.94,22.73,6.89,,,,,,0.05,,-0.13,-0.22,-0.11,0.11,,,,571.89,59.34,,,0.07,-10.65,101.58
cansat,2025-10-30T02:05:59.236Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1737,-0.37,1004.94,22.73,6.89,,,,,,0.05,,-0.13,-0.22,-0.11,0.11,,,,571.89,59.34,,,0.07,-10.65,101.58
cansat,2025-10-30T02:06:00.295Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1738,-0.28,1005.01,22.74,6.89,,,,,,-0.1,0.01,-0.13,-0.22,-0.11,0.11,,,,571.89,59.34,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:01.311Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1739,-0.28,1005.01,22.74,6.89,,,,,,-0.1,0.01,-0.13,-0.22,-0.11,0.11,,,,571.27,59.12,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:03.332Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1740,-0.28,1005.01,22.74,6.89,,,,,,-0.1,0.01,-0.01,-0.22,-0.11,0.11,,,,571.27,59.12,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:04.343Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1741,-0.28,1005.01,22.74,6.89,,,,,,-0.1,0.01,-0.01,-0.22,-0.11,0.11,,,,571.27,59.12,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:05.560Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1742,-0.28,1005.01,22.74,6.89,,,,,,-0.1,0.01,-0.01,-0.22,-0.11,0.11,,,,571.27,59.12,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:06.620Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1743,-0.84,1004.9,22.74,6.89,,,,,,-0.1,0.01,-0.01,,,,,,,571.27,59.12,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:07.636Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1744,-0.84,1004.9,22.74,6.89,,,,,,-0.1,0.01,-0.01,,,,,,,571.27,59.12,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:09.652Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1745,-0.84,1004.9,22.74,6.89,,,,,,-0.1,0.01,0.09,,,,,,,571.27,59.12,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:10.667Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1746,-0.84,1004.9,22.74,6.89,,,,,,-0.1,0.01,0.09,,,,,,,571.27,59.12,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:11.908Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1747,-0.84,1004.9,22.74,6.89,,,,,,-0.1,0.01,0.09,,,,,,,571.27,59.12,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:12.952Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1748,-0.75,1004.91,22.74,6.89,,,,,,-0.1,0.01,0.09,,,,,,,571.27,59.12,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:13.985Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1749,-0.75,1004.91,22.74,6.89,,,,,,-0.1,0.01,0.09,,,,,,,571.27,59.12,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:16.019Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1750,-0.75,1004.91,22.74,6.89,,,,,,-0.1,0.01,-0.01,,,,,,,571.27,59.12,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:17.366Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1751,-0.75,1004.91,22.74,6.89,,,,,,-0.1,0.01,-0.01,,,,,,,571.27,59.12,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:18.214Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1752,-0.75,1004.91,22.74,6.89,,,,,,-0.1,0.01,-0.01,,,,,,,571.27,59.12,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:19.307Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1753,-1.21,1005,22.74,6.89,,,,,,-0.06,0.02,-0.01,,,,,,,571.27,59.12,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:20.306Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1754,-1.21,1005,22.74,6.89,,,,,,-0.06,0.02,-0.01,,,,,,,572.21,59.45,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:22.328Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1755,-1.21,1005,22.74,6.89,,,,,,-0.06,0.02,0.07,,,,,,,572.21,59.45,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:23.338Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1756,-1.21,1005,22.74,6.89,,,,,,-0.06,0.02,0.07,,,,,,,572.21,59.45,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:24.556Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1757,-1.21,1005,22.74,6.89,,,,,,-0.06,0.02,0.07,,,,,,,572.21,59.45,,,0.09,-10.65,101.61
cansat,2025-10-30T02:06:25.627Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1758,-0.37,1004.98,22.72,6.88,,,,,,-0.06,0.02,0.07,,-0.11,0.11,,,,572.21,59.45,,,0.06,-10.65,101.63
cansat,2025-10-30T02:06:26.660Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1759,-0.37,1004.98,22.72,6.88,,,,,,-0.06,0.02,0.07,,-0.11,0.11,,,,572.21,59.45,,,0.06,-10.65,101.63
cansat,2025-10-30T02:06:28.665Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1760,-0.37,1004.98,22.72,6.88,,,,,,-0.06,0.02,-0.13,,-0.11,0.11,,,,572.21,59.45,,,0.06,-10.65,101.63
cansat,2025-10-30T02:06:29.672Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1761,-0.37,1004.98,22.72,6.88,,,,,,-0.06,0.02,-0.13,,-0.11,0.11,,,,572.21,59.45,,,0.06,-10.65,101.63
cansat,2025-10-30T02:06:30.891Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1762,-0.37,1004.98,22.72,6.88,,,,,,-0.06,0.02,-0.13,,-0.11,0.11,,,,572.21,59.45,,,0.06,-10.65,101.63
cansat,2025-10-30T02:06:31.950Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1763,-0.84,1005.02,22.73,6.89,,,,,,0.04,0.01,-0.13,0.22,0.34,0.11,,,,572.21,59.45,,,0.08,-10.67,101.61
cansat,2025-10-30T02:06:32.965Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1764,-0.84,1005.02,22.73,6.89,,,,,,0.04,0.01,-0.13,0.22,0.34,0.11,,,,572.21,59.45,,,0.08,-10.67,101.61
cansat,2025-10-30T02:06:34.981Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1765,-0.84,1005.02,22.73,6.89,,,,,,0.04,0.01,0.07,0.22,0.34,0.11,,,,572.21,59.45,,,0.08,-10.67,101.61
cansat,2025-10-30T02:06:36.000Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1766,-0.84,1005.02,22.73,6.89,,,,,,0.04,0.01,0.07,0.22,0.34,0.11,,,,572.21,59.45,,,0.08,-10.67,101.61
cansat,2025-10-30T02:06:37.214Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1767,-0.84,1005.02,22.73,6.89,,,,,,0.04,0.01,0.07,0.22,0.34,0.11,,,,572.21,59.45,,,0.08,-10.67,101.61
cansat,2025-10-30T02:06:38.282Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1768,-0.65,1004.98,22.74,6.89,,,,,,0.01,0.01,0.07,,,,,,,572.21,59.45,,,0.08,-10.67,101.61
cansat,2025-10-30T02:06:39.299Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1769,-0.65,1004.98,22.74,6.89,,,,,,0.01,0.01,0.07,,,,,,,571.89,59.34,,,0.08,-10.67,101.61
cansat,2025-10-30T02:06:41.315Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1770,-0.65,1004.98,22.74,6.89,,,,,,0.01,0.01,-0.03,,,,,,,571.89,59.34,,,0.08,-10.67,101.61
cansat,2025-10-30T02:06:42.332Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1771,-0.65,1004.98,22.74,6.89,,,,,,0.01,0.01,-0.03,,,,,,,571.89,59.34,,,0.08,-10.67,101.61
cansat,2025-10-30T02:06:43.566Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1772,-0.65,1004.98,22.74,6.89,,,,,,0.01,0.01,-0.03,,,,,,,571.89,59.34,,,0.08,-10.67,101.61
cansat,2025-10-30T02:06:44.623Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1773,-0.65,1004.99,22.74,6.89,,,,,,0.05,0.02,-0.03,,,,,,,571.89,59.34,,,0.09,-10.68,101.63
